t_s,pwm,power_w,t_sense_c,t_die_c,rpm
47.700,29.8039,150.0000,48.8750,50.9214,4470.59
47.800,29.8039,150.0000,49.0000,50.9514,4470.59
47.900,29.8039,150.0000,49.1250,50.9813,4470.59
48.000,29.8039,150.0000,49.1250,51.0111,4470.59
48.100,29.8039,150.0000,49.1250,51.0408,4470.59
48.200,29.8039,150.0000,49.0625,51.0705,4470.59
48.300,29.8039,150.0000,49.2500,51.1002,4470.59
48.400,29.8039,150.0000,49.2500,51.1297,4470.59
48.500,29.8039,150.0000,49.3125,51.1592,4470.59
48.600,29.8039,150.0000,49.3125,51.1886,4470.59
48.700,29.8039,150.0000,49.3125,51.2180,4470.59
48.800,29.8039,150.0000,49.3750,51.2473,4470.59
48.900,29.8039,150.0000,49.4375,51.2765,4470.59
49.000,29.8039,150.0000,49.5000,51.3057,4470.59
49.100,29.8039,150.0000,49.6875,51.3348,4470.59
49.200,29.8039,150.0000,49.4375,51.3638,4470.59
49.300,29.8039,150.0000,49.5000,51.3928,4470.59
49.400,29.8039,150.0000,49.5625,51.4217,4470.59
49.500,29.8039,150.0000,49.5625,51.4505,4470.59
49.600,29.8039,150.0000,49.6250,51.4793,4470.59
49.700,29.8039,150.0000,49.6250,51.5080,4470.59
49.800,29.8039,150.0000,49.6250,51.5367,4470.59
49.900,29.8039,150.0000,49.7500,51.5653,4470.59
50.000,29.8039,150.0000,49.8125,51.5938,4470.59
50.100,29.8039,150.0000,49.7500,51.6223,4470.59
50.200,29.8039,150.0000,49.7500,51.6507,4470.59
50.300,29.8039,150.0000,49.8750,51.6790,4470.59
50.400,29.8039,150.0000,49.9375,51.7073,4470.59
50.500,29.8039,150.0000,49.9375,51.7355,4470.59
50.600,29.8039,150.0000,49.9375,51.7636,4470.59
50.700,29.8039,150.0000,50.0000,51.7917,4470.59
50.800,29.8039,150.0000,50.0625,51.8197,4470.59
50.900,29.8039,150.0000,50.0000,51.8477,4470.59
51.000,29.8039,150.0000,50.1250,51.8756,4470.59
51.100,29.8039,150.0000,50.1875,51.9034,4470.59
51.200,29.8039,150.0000,50.1875,51.9312,4470.59
51.300,29.8039,150.0000,50.1250,51.9589,4470.59
51.400,29.8039,150.0000,50.1875,51.9865,4470.59
51.500,29.8039,150.0000,50.3125,52.0141,4470.59
51.600,29.8039,150.0000,50.3750,52.0416,4470.59
51.700,29.8039,150.0000,50.3125,52.0691,4470.59
51.800,29.8039,150.0000,50.3125,52.0965,4470.59
51.900,29.8039,150.0000,50.3750,52.1239,4470.59
52.000,29.8039,150.0000,50.4375,52.1511,4470.59
52.100,29.8039,150.0000,50.4375,52.1784,4470.59
52.200,29.8039,150.0000,50.5000,52.2055,4470.59
52.300,29.8039,150.0000,50.5625,52.2326,4470.59
52.400,29.8039,150.0000,50.5625,52.2597,4470.59
52.500,29.8039,150.0000,50.5625,52.2867,4470.59
52.600,29.8039,150.0000,50.6250,52.3136,4470.59
52.700,29.8039,150.0000,50.6250,52.3404,4470.59
52.800,29.8039,150.0000,50.6250,52.3672,4470.59
52.900,29.8039,150.0000,50.6875,52.3940,4470.59
53.000,29.8039,150.0000,50.7500,52.4207,4470.59
53.100,29.8039,150.0000,50.7500,52.4473,4470.59
53.200,29.8039,150.0000,50.7500,52.4738,4470.59
53.300,29.8039,150.0000,50.7500,52.5003,4470.59
53.400,29.8039,150.0000,50.8750,52.5268,4470.59
53.500,29.8039,150.0000,50.8750,52.5532,4470.59
53.600,29.8039,150.0000,50.8125,52.5795,4470.59
53.700,29.8039,150.0000,50.8750,52.6058,4470.59
53.800,29.8039,150.0000,50.9375,52.6320,4470.59
53.900,29.8039,150.0000,50.8750,52.6581,4470.59
54.000,29.8039,150.0000,51.0625,52.6842,4470.59
54.100,29.8039,150.0000,51.0625,52.7103,4470.59
54.200,29.8039,150.0000,51.0625,52.7363,4470.59
54.300,29.8039,150.0000,51.1875,52.7622,4470.59
54.400,29.8039,150.0000,51.0625,52.7880,4470.59
54.500,29.8039,150.0000,51.1875,52.8139,4470.59
54.600,29.8039,150.0000,51.3125,52.8396,4470.59
54.700,29.8039,150.0000,51.2500,52.8653,4470.59
54.800,29.8039,150.0000,51.2500,52.8909,4470.59
54.900,29.8039,150.0000,51.2500,52.9165,4470.59
55.000,29.8039,150.0000,51.3750,52.9420,4470.59
55.100,29.8039,150.0000,51.3125,52.9675,4470.59
55.200,29.8039,150.0000,51.4375,52.9929,4470.59
55.300,29.8039,150.0000,51.3750,53.0182,4470.59
55.400,29.8039,150.0000,51.5000,53.0435,4470.59
55.500,29.8039,150.0000,51.5000,53.0688,4470.59
55.600,29.8039,150.0000,51.3750,53.0940,4470.59
55.700,29.8039,150.0000,51.6250,53.1191,4470.59
55.800,29.8039,150.0000,51.5625,53.1442,4470.59
55.900,29.8039,150.0000,51.5625,53.1692,4470.59
56.000,29.8039,150.0000,51.6250,53.1941,4470.59
56.100,29.8039,150.0000,51.6875,53.2190,4470.59
56.200,29.8039,150.0000,51.6250,53.2439,4470.59
56.300,29.8039,150.0000,51.6875,53.2687,4470.59
56.400,29.8039,150.0000,51.6875,53.2934,4470.59
56.500,29.8039,150.0000,51.6875,53.3181,4470.59
56.600,29.8039,150.0000,51.8125,53.3427,4470.59
56.700,29.8039,150.0000,51.7500,53.3673,4470.59
56.800,29.8039,150.0000,51.8125,53.3918,4470.59
56.900,29.8039,150.0000,51.8125,53.4163,4470.59
57.000,29.8039,150.0000,51.8750,53.4407,4470.59
57.100,29.8039,150.0000,51.9375,53.4651,4470.59
57.200,29.8039,150.0000,51.8750,53.4894,4470.59
57.300,29.8039,150.0000,52.0625,53.5136,4470.59
57.400,29.8039,150.0000,52.0625,53.5378,4470.59
57.500,29.8039,150.0000,52.0625,53.5619,4470.59
57.600,29.8039,150.0000,52.0625,53.5860,4470.59
57.700,29.8039,150.0000,52.1250,53.6101,4470.59
57.800,29.8039,150.0000,52.0000,53.6340,4470.59
57.900,29.8039,150.0000,52.0625,53.6580,4470.59
58.000,29.8039,150.0000,52.1250,53.6818,4470.59
58.100,29.8039,150.0000,52.1875,53.7057,4470.59
58.200,29.8039,150.0000,52.1875,53.7294,4470.59
58.300,29.8039,150.0000,52.3125,53.7531,4470.59
58.400,29.8039,150.0000,52.3125,53.7768,4470.59
58.500,29.8039,150.0000,52.3125,53.8004,4470.59
58.600,29.8039,150.0000,52.3125,53.8240,4470.59
58.700,29.8039,150.0000,52.3125,53.8475,4470.59
58.800,29.8039,150.0000,52.4375,53.8709,4470.59
58.900,29.8039,150.0000,52.3750,53.8943,4470.59
59.000,29.8039,150.0000,52.4375,53.9177,4470.59
59.100,29.8039,150.0000,52.5625,53.9410,4470.59
59.200,29.8039,150.0000,52.4375,53.9642,4470.59
59.300,29.8039,150.0000,52.5000,53.9874,4470.59
59.400,29.8039,150.0000,52.5000,54.0106,4470.59
59.500,29.8039,150.0000,52.6250,54.0336,4470.59
59.600,29.8039,150.0000,52.5625,54.0567,4470.59
59.700,29.8039,150.0000,52.5625,54.0797,4470.59
59.800,29.8039,150.0000,52.6250,54.1026,4470.59
59.900,29.8039,150.0000,52.6250,54.1255,4470.59
60.000,29.8039,150.0000,52.6875,54.1483,4470.59
60.100,29.8039,150.0000,52.6250,54.1711,4470.59
60.200,29.8039,150.0000,52.6875,54.1938,4470.59
60.300,29.8039,150.0000,52.7500,54.2165,4470.59
60.400,29.8039,150.0000,52.8125,54.2392,4470.59
60.500,29.8039,150.0000,52.8125,54.2617,4470.59
60.600,29.8039,150.0000,52.7500,54.2843,4470.59
60.700,29.8039,150.0000,52.8125,54.3068,4470.59
60.800,29.8039,150.0000,52.8125,54.3292,4470.59
60.900,29.8039,150.0000,52.8125,54.3516,4470.59
61.000,29.8039,150.0000,52.9375,54.3739,4470.59
61.100,29.8039,150.0000,53.0000,54.3962,4470.59
61.200,29.8039,150.0000,52.9375,54.4184,4470.59
61.300,29.8039,150.0000,53.0625,54.4406,4470.59
61.400,29.8039,150.0000,53.0000,54.4627,4470.59
61.500,29.8039,150.0000,53.1250,54.4848,4470.59
61.600,29.8039,150.0000,53.1875,54.5069,4470.59
61.700,29.8039,150.0000,53.0625,54.5288,4470.59
61.800,29.8039,150.0000,53.1250,54.5508,4470.59
61.900,29.8039,150.0000,53.1875,54.5727,4470.59
62.000,29.8039,150.0000,53.1875,54.5945,4470.59
62.100,29.8039,150.0000,53.3125,54.6163,4470.59
62.200,29.8039,150.0000,53.2500,54.6380,4470.59
62.300,29.8039,150.0000,53.2500,54.6597,4470.59
62.400,29.8039,150.0000,53.3125,54.6814,4470.59
62.500,29.8039,150.0000,53.1875,54.7030,4470.59
62.600,29.8039,150.0000,53.4375,54.7245,4470.59
62.700,29.8039,150.0000,53.3750,54.7460,4470.59
62.800,29.8039,150.0000,53.4375,54.7675,4470.59
62.900,29.8039,150.0000,53.3750,54.7889,4470.59
63.000,29.8039,150.0000,53.4375,54.8103,4470.59
63.100,29.8039,150.0000,53.5000,54.8316,4470.59
63.200,29.8039,150.0000,53.5000,54.8528,4470.59
63.300,29.8039,150.0000,53.4375,54.8741,4470.59
63.400,29.8039,150.0000,53.5625,54.8952,4470.59
63.500,29.8039,150.0000,53.5000,54.9164,4470.59
63.600,29.8039,150.0000,53.5625,54.9374,4470.59
63.700,29.8039,150.0000,53.5000,54.9585,4470.59
63.800,29.8039,150.0000,53.6875,54.9794,4470.59
63.900,29.8039,150.0000,53.5625,55.0004,4470.59
64.000,29.8039,150.0000,53.6250,55.0213,4470.59
64.100,29.8039,150.0000,53.8125,55.0421,4470.59
64.200,29.8039,150.0000,53.7500,55.0629,4470.59
64.300,29.8039,150.0000,53.8125,55.0837,4470.59
64.400,29.8039,150.0000,53.7500,55.1044,4470.59
64.500,29.8039,150.0000,53.7500,55.1250,4470.59
64.600,29.8039,150.0000,53.7500,55.1456,4470.59
64.700,29.8039,150.0000,53.8750,55.1662,4470.59
64.800,29.8039,150.0000,53.8125,55.1867,4470.59
64.900,29.8039,150.0000,53.8125,55.2072,4470.59
65.000,29.8039,150.0000,54.0000,55.2276,4470.59
65.100,29.8039,150.0000,54.0625,55.2480,4470.59
65.200,29.8039,150.0000,53.9375,55.2684,4470.59
65.300,29.8039,150.0000,54.0000,55.2887,4470.59
65.400,29.8039,150.0000,54.0000,55.3089,4470.59
65.500,29.8039,150.0000,54.0625,55.3291,4470.59
65.600,29.8039,150.0000,54.1250,55.3493,4470.59
65.700,29.8039,150.0000,54.0000,55.3694,4470.59
65.800,29.8039,150.0000,54.0625,55.3895,4470.59
65.900,29.8039,150.0000,54.1250,55.4095,4470.59
66.000,29.8039,150.0000,54.1875,55.4295,4470.59
66.100,29.8039,150.0000,54.1250,55.4494,4470.59
66.200,29.8039,150.0000,54.2500,55.4693,4470.59
66.300,29.8039,150.0000,54.1875,55.4891,4470.59
66.400,29.8039,150.0000,54.1250,55.5089,4470.59
66.500,29.8039,150.0000,54.3125,55.5287,4470.59
66.600,29.8039,150.0000,54.3125,55.5484,4470.59
66.700,29.8039,150.0000,54.3125,55.5681,4470.59
66.800,29.8039,150.0000,54.3750,55.5877,4470.59
66.900,29.8039,150.0000,54.3750,55.6073,4470.59
67.000,29.8039,150.0000,54.3750,55.6269,4470.59
67.100,29.8039,150.0000,54.3750,55.6464,4470.59
67.200,29.8039,150.0000,54.5000,55.6658,4470.59
67.300,29.8039,150.0000,54.3750,55.6852,4470.59
67.400,29.8039,150.0000,54.4375,55.7046,4470.59
67.500,29.8039,150.0000,54.3750,55.7239,4470.59
67.600,29.8039,150.0000,54.4375,55.7432,4470.59
67.700,29.8039,150.0000,54.5625,55.7624,4470.59
67.800,29.8039,150.0000,54.5000,55.7816,4470.59
67.900,29.8039,150.0000,54.5625,55.8008,4470.59
68.000,29.8039,150.0000,54.5000,55.8199,4470.59
68.100,29.8039,150.0000,54.6875,55.8390,4470.59
68.200,29.8039,150.0000,54.6250,55.8580,4470.59
68.300,29.8039,150.0000,54.5625,55.8770,4470.59
68.400,29.8039,150.0000,54.6875,55.8959,4470.59
68.500,29.8039,150.0000,54.6250,55.9148,4470.59
68.600,29.8039,150.0000,54.6875,55.9337,4470.59
68.700,29.8039,150.0000,54.6875,55.9525,4470.59
68.800,29.8039,150.0000,54.7500,55.9713,4470.59
68.900,29.8039,150.0000,54.8125,55.9900,4470.59
69.000,29.8039,150.0000,54.8125,56.0087,4470.59
69.100,29.8039,150.0000,54.7500,56.0273,4470.59
69.200,29.8039,150.0000,54.8750,56.0459,4470.59
69.300,29.8039,150.0000,54.8750,56.0645,4470.59
69.400,29.8039,150.0000,54.8750,56.0830,4470.59
69.500,29.8039,150.0000,55.0000,56.1015,4470.59
69.600,29.8039,150.0000,54.9375,56.1200,4470.59
69.700,29.8039,150.0000,55.0625,56.1384,4470.59
69.800,29.8039,150.0000,54.9375,56.1567,4470.59
69.900,29.8039,150.0000,54.9375,56.1751,4470.59
70.000,29.8039,150.0000,55.0625,56.1933,4470.59
70.100,29.8039,150.0000,55.0625,56.2116,4470.59
70.200,29.8039,150.0000,54.9375,56.2298,4470.59
70.300,29.8039,150.0000,55.0625,56.2479,4470.59
70.400,29.8039,150.0000,55.0625,56.2660,4470.59
70.500,29.8039,150.0000,55.1875,56.2841,4470.59
70.600,29.8039,150.0000,55.1875,56.3022,4470.59
70.700,29.8039,150.0000,55.0625,56.3202,4470.59
70.800,29.8039,150.0000,55.2500,56.3381,4470.59
70.900,29.8039,150.0000,55.1875,56.3560,4470.59
71.000,29.8039,150.0000,55.1875,56.3739,4470.59
71.100,29.8039,150.0000,55.1875,56.3918,4470.59
71.200,29.8039,150.0000,55.2500,56.4095,4470.59
71.300,29.8039,150.0000,55.3750,56.4273,4470.59
71.400,29.8039,150.0000,55.3125,56.4450,4470.59
71.500,29.8039,150.0000,55.3125,56.4627,4470.59
71.600,29.8039,150.0000,55.3125,56.4803,4470.59
71.700,29.8039,150.0000,55.3750,56.4979,4470.59
71.800,29.8039,150.0000,55.3750,56.5155,4470.59
71.900,29.8039,150.0000,55.3125,56.5330,4470.59
72.000,29.8039,150.0000,55.4375,56.5505,4470.59
72.100,29.8039,150.0000,55.4375,56.5680,4470.59
72.200,29.8039,150.0000,55.5625,56.5854,4470.59
72.300,29.8039,150.0000,55.5625,56.6027,4470.59
72.400,29.8039,150.0000,55.5625,56.6201,4470.59
72.500,29.8039,150.0000,55.6250,56.6374,4470.59
72.600,29.8039,150.0000,55.5000,56.6546,4470.59
72.700,29.8039,150.0000,55.5625,56.6718,4470.59
72.800,29.8039,150.0000,55.5000,56.6890,4470.59
72.900,29.8039,150.0000,55.5625,56.7061,4470.59
73.000,29.8039,150.0000,55.6250,56.7232,4470.59
73.100,29.8039,150.0000,55.6250,56.7403,4470.59
73.200,29.8039,150.0000,55.6250,56.7573,4470.59
73.300,29.8039,150.0000,55.7500,56.7743,4470.59
73.400,29.8039,150.0000,55.6250,56.7913,4470.59
73.500,29.8039,150.0000,55.7500,56.8082,4470.59
73.600,29.8039,150.0000,55.7500,56.8250,4470.59
73.700,29.8039,150.0000,55.8125,56.8419,4470.59
73.800,29.8039,150.0000,55.8125,56.8587,4470.59
73.900,29.8039,150.0000,55.7500,56.8754,4470.59
74.000,29.8039,150.0000,55.7500,56.8922,4470.59
74.100,29.8039,150.0000,55.8125,56.9088,4470.59
74.200,29.8039,150.0000,55.9375,56.9255,4470.59
74.300,29.8039,150.0000,56.0000,56.9421,4470.59
74.400,29.8039,150.0000,56.0000,56.9587,4470.59
74.500,29.8039,150.0000,55.8750,56.9752,4470.59
74.600,29.8039,150.0000,55.8750,56.9917,4470.59
74.700,29.8039,150.0000,55.8750,57.0082,4470.59
74.800,29.8039,150.0000,56.0000,57.0246,4470.59
74.900,29.8039,150.0000,56.0000,57.0410,4470.59
75.000,29.8039,150.0000,56.0625,57.0574,4470.59
75.100,29.8039,150.0000,56.0000,57.0737,4470.59
75.200,29.8039,150.0000,56.1875,57.0900,4470.59
75.300,29.8039,150.0000,56.0625,57.1062,4470.59
75.400,29.8039,150.0000,56.1250,57.1224,4470.59
75.500,29.8039,150.0000,56.1875,57.1386,4470.59
75.600,29.8039,150.0000,56.1250,57.1547,4470.59
75.700,29.8039,150.0000,56.1250,57.1708,4470.59
75.800,29.8039,150.0000,56.1875,57.1869,4470.59
75.900,29.8039,150.0000,56.1875,57.2029,4470.59
76.000,29.8039,150.0000,56.3125,57.2189,4470.59
76.100,29.8039,150.0000,56.2500,57.2349,4470.59
76.200,29.8039,150.0000,56.2500,57.2508,4470.59
76.300,29.8039,150.0000,56.2500,57.2667,4470.59
76.400,29.8039,150.0000,56.3750,57.2826,4470.59
76.500,29.8039,150.0000,56.2500,57.2984,4470.59
76.600,29.8039,150.0000,56.3125,57.3142,4470.59
76.700,29.8039,150.0000,56.2500,57.3299,4470.59
76.800,29.8039,150.0000,56.4375,57.3456,4470.59
76.900,29.8039,150.0000,56.3125,57.3613,4470.59
77.000,29.8039,150.0000,56.3125,57.3770,4470.59
77.100,29.8039,150.0000,56.3750,57.3926,4470.59
77.200,29.8039,150.0000,56.3750,57.4081,4470.59
77.300,29.8039,150.0000,56.3750,57.4237,4470.59
77.400,29.8039,150.0000,56.5000,57.4392,4470.59
77.500,29.8039,150.0000,56.4375,57.4547,4470.59
77.600,29.8039,150.0000,56.4375,57.4701,4470.59
77.700,29.8039,150.0000,56.5625,57.4855,4470.59
77.800,29.8039,150.0000,56.4375,57.5009,4470.59
77.900,29.8039,150.0000,56.5625,57.5162,4470.59
78.000,29.8039,150.0000,56.5000,57.5315,4470.59
78.100,29.8039,150.0000,56.5625,57.5468,4470.59
78.200,29.8039,150.0000,56.5625,57.5620,4470.59
78.300,29.8039,150.0000,56.5000,57.5772,4470.59
78.400,29.8039,150.0000,56.6250,57.5923,4470.59
78.500,29.8039,150.0000,56.5000,57.6075,4470.59
78.600,29.8039,150.0000,56.6875,57.6226,4470.59
78.700,29.8039,150.0000,56.5625,57.6376,4470.59
78.800,29.8039,150.0000,56.7500,57.6527,4470.59
78.900,29.8039,150.0000,56.6875,57.6677,4470.59
79.000,29.8039,150.0000,56.7500,57.6826,4470.59
79.100,29.8039,150.0000,56.8125,57.6976,4470.59
79.200,29.8039,150.0000,56.7500,57.7125,4470.59
79.300,29.8039,150.0000,56.7500,57.7273,4470.59
79.400,29.8039,150.0000,56.7500,57.7421,4470.59
79.500,29.8039,150.0000,56.8125,57.7569,4470.59
79.600,29.8039,150.0000,56.8750,57.7717,4470.59
79.700,29.8039,150.0000,56.8125,57.7864,4470.59
79.800,29.8039,150.0000,56.8750,57.8011,4470.59
79.900,29.8039,150.0000,56.8125,57.8158,4470.59
80.000,29.8039,150.0000,56.9375,57.8304,4470.59
80.100,29.8039,150.0000,56.9375,57.8450,4470.59
80.200,29.8039,150.0000,56.8750,57.8596,4470.59
80.300,29.8039,150.0000,56.9375,57.8741,4470.59
80.400,29.8039,150.0000,56.9375,57.8887,4470.59
80.500,29.8039,150.0000,56.9375,57.9031,4470.59
80.600,29.8039,150.0000,57.0625,57.9176,4470.59
80.700,29.8039,150.0000,56.9375,57.9320,4470.59
80.800,29.8039,150.0000,57.1250,57.9463,4470.59
80.900,29.8039,150.0000,57.0000,57.9607,4470.59
81.000,29.8039,150.0000,57.0625,57.9750,4470.59
81.100,29.8039,150.0000,57.0625,57.9893,4470.59
81.200,29.8039,150.0000,57.1875,58.0035,4470.59
81.300,29.8039,150.0000,57.0000,58.0177,4470.59
81.400,29.8039,150.0000,57.1875,58.0319,4470.59
81.500,29.8039,150.0000,57.0625,58.0461,4470.59
81.600,29.8039,150.0000,57.1250,58.0602,4470.59
81.700,29.8039,150.0000,57.2500,58.0743,4470.59
81.800,29.8039,150.0000,57.1875,58.0884,4470.59
81.900,29.8039,150.0000,57.2500,58.1024,4470.59
82.000,29.8039,150.0000,57.1250,58.1164,4470.59
82.100,29.8039,150.0000,57.2500,58.1303,4470.59
82.200,29.8039,150.0000,57.1250,58.1443,4470.59
82.300,29.8039,150.0000,57.2500,58.1582,4470.59
82.400,29.8039,150.0000,57.3125,58.1721,4470.59
82.500,29.8039,150.0000,57.3125,58.1859,4470.59
82.600,29.8039,150.0000,57.3125,58.1997,4470.59
82.700,29.8039,150.0000,57.3125,58.2135,4470.59
82.800,29.8039,150.0000,57.3125,58.2272,4470.59
82.900,29.8039,150.0000,57.3750,58.2410,4470.59
83.000,29.8039,150.0000,57.4375,58.2547,4470.59
83.100,29.8039,150.0000,57.3125,58.2683,4470.59
83.200,29.8039,150.0000,57.3750,58.2819,4470.59
83.300,29.8039,150.0000,57.3750,58.2955,4470.59
83.400,29.8039,150.0000,57.4375,58.3091,4470.59
83.500,29.8039,150.0000,57.5000,58.3226,4470.59
83.600,29.8039,150.0000,57.4375,58.3362,4470.59
83.700,29.8039,150.0000,57.5625,58.3496,4470.59
83.800,29.8039,150.0000,57.5000,58.3631,4470.59
83.900,29.8039,150.0000,57.5625,58.3765,4470.59
84.000,29.8039,150.0000,57.6250,58.3899,4470.59
84.100,29.8039,150.0000,57.5625,58.4032,4470.59
84.200,29.8039,150.0000,57.6250,58.4166,4470.59
84.300,29.8039,150.0000,57.6250,58.4299,4470.59
84.400,29.8039,150.0000,57.6875,58.4431,4470.59
84.500,29.8039,150.0000,57.6250,58.4564,4470.59
84.600,29.8039,150.0000,57.6250,58.4696,4470.59
84.700,29.8039,150.0000,57.6250,58.4828,4470.59
84.800,29.8039,150.0000,57.6250,58.4959,4470.59
84.900,29.8039,150.0000,57.6250,58.5090,4470.59
85.000,29.8039,150.0000,57.6250,58.5221,4470.59
85.100,29.8039,150.0000,57.6875,58.5352,4470.59
85.200,29.8039,150.0000,57.8125,58.5482,4470.59
85.300,29.8039,150.0000,57.6875,58.5612,4470.59
85.400,29.8039,150.0000,57.8125,58.5742,4470.59
85.500,29.8039,150.0000,57.6875,58.5872,4470.59
85.600,29.8039,150.0000,57.7500,58.6001,4470.59
85.700,29.8039,150.0000,57.6875,58.6130,4470.59
85.800,29.8039,150.0000,57.8125,58.6258,4470.59
85.900,29.8039,150.0000,57.7500,58.6387,4470.59
86.000,29.8039,150.0000,57.8125,58.6515,4470.59
86.100,29.8039,150.0000,57.8125,58.6643,4470.59
86.200,29.8039,150.0000,57.8750,58.6770,4470.59
86.300,29.8039,150.0000,57.9375,58.6897,4470.59
86.400,29.8039,150.0000,57.9375,58.7024,4470.59
86.500,29.8039,150.0000,57.9375,58.7151,4470.59
86.600,29.8039,150.0000,57.9375,58.7277,4470.59
86.700,29.8039,150.0000,57.9375,58.7403,4470.59
86.800,29.8039,150.0000,57.9375,58.7529,4470.59
86.900,29.8039,150.0000,58.0000,58.7655,4470.59
87.000,29.8039,150.0000,57.8750,58.7780,4470.59
87.100,29.8039,150.0000,57.9375,58.7905,4470.59
87.200,29.8039,150.0000,58.0625,58.8029,4470.59
87.300,29.8039,150.0000,58.0625,58.8154,4470.59
87.400,29.8039,150.0000,57.8750,58.8278,4470.59
87.500,29.8039,150.0000,58.0000,58.8402,4470.59
87.600,29.8039,150.0000,58.0625,58.8525,4470.59
87.700,29.8039,150.0000,58.1250,58.8649,4470.59
87.800,29.8039,150.0000,58.0625,58.8772,4470.59
87.900,29.8039,150.0000,58.1875,58.8894,4470.59
88.000,29.8039,150.0000,58.0625,58.9017,4470.59
88.100,29.8039,150.0000,58.1875,58.9139,4470.59
88.200,29.8039,150.0000,58.0625,58.9261,4470.59
88.300,29.8039,150.0000,58.1250,58.9383,4470.59
88.400,29.8039,150.0000,58.1875,58.9504,4470.59
88.500,29.8039,150.0000,58.1250,58.9625,4470.59
88.600,29.8039,150.0000,58.1875,58.9746,4470.59
88.700,29.8039,150.0000,58.2500,58.9867,4470.59
88.800,29.8039,150.0000,58.2500,58.9987,4470.59
88.900,29.8039,150.0000,58.2500,59.0107,4470.59
89.000,29.8039,150.0000,58.2500,59.0227,4470.59
89.100,29.8039,150.0000,58.3125,59.0346,4470.59
89.200,29.8039,150.0000,58.3125,59.0466,4470.59
89.300,29.8039,150.0000,58.3125,59.0585,4470.59
89.400,29.8039,150.0000,58.3125,59.0703,4470.59
89.500,29.8039,150.0000,58.3125,59.0822,4470.59
89.600,29.8039,150.0000,58.4375,59.0940,4470.59
89.700,29.8039,150.0000,58.3750,59.1058,4470.59
89.800,29.8039,150.0000,58.3750,59.1176,4470.59
89.900,29.8039,150.0000,58.3750,59.1293,4470.59
90.000,29.8039,150.0000,58.3750,59.1410,4470.59
90.100,29.8039,150.0000,58.4375,59.1527,4470.59
90.200,29.8039,150.0000,58.3750,59.1644,4470.59
90.300,29.8039,150.0000,58.5625,59.1760,4470.59
90.400,29.8039,150.0000,58.3125,59.1876,4470.59
90.500,29.8039,150.0000,58.3750,59.1992,4470.59
90.600,29.8039,150.0000,58.5000,59.2108,4470.59
90.700,29.8039,150.0000,58.5000,59.2223,4470.59
90.800,29.8039,150.0000,58.5000,59.2338,4470.59
90.900,29.8039,150.0000,58.5000,59.2453,4470.59
91.000,29.8039,150.0000,58.5000,59.2567,4470.59
91.100,29.8039,150.0000,58.5000,59.2682,4470.59
91.200,29.8039,150.0000,58.5625,59.2796,4470.59
91.300,29.8039,150.0000,58.5000,59.2910,4470.59
91.400,29.8039,150.0000,58.6250,59.3023,4470.59
91.500,29.8039,150.0000,58.6875,59.3136,4470.59
91.600,29.8039,150.0000,58.5625,59.3249,4470.59
91.700,29.8039,150.0000,58.5000,59.3362,4470.59
91.800,29.8039,150.0000,58.6250,59.3475,4470.59
91.900,29.8039,150.0000,58.6875,59.3587,4470.59
92.000,29.8039,150.0000,58.6875,59.3699,4470.59
92.100,29.8039,150.0000,58.6875,59.3811,4470.59
92.200,29.8039,150.0000,58.6250,59.3923,4470.59
92.300,29.8039,150.0000,58.6875,59.4034,4470.59
92.400,29.8039,150.0000,58.6875,59.4145,4470.59
92.500,29.8039,150.0000,58.7500,59.4256,4470.59
92.600,29.8039,150.0000,58.7500,59.4366,4470.59
92.700,29.8039,150.0000,58.7500,59.4477,4470.59
92.800,29.8039,150.0000,58.8125,59.4587,4470.59
92.900,29.8039,150.0000,58.8125,59.4697,4470.59
93.000,29.8039,150.0000,58.7500,59.4806,4470.59
93.100,29.8039,150.0000,58.7500,59.4915,4470.59
93.200,29.8039,150.0000,58.8750,59.5025,4470.59
93.300,29.8039,150.0000,58.8125,59.5133,4470.59
93.400,29.8039,150.0000,58.8750,59.5242,4470.59
93.500,29.8039,150.0000,58.8125,59.5350,4470.59
93.600,29.8039,150.0000,58.9375,59.5459,4470.59
93.700,29.8039,150.0000,58.8750,59.5566,4470.59
93.800,29.8039,150.0000,58.8750,59.5674,4470.59
93.900,29.8039,150.0000,58.9375,59.5781,4470.59
94.000,29.8039,150.0000,58.8750,59.5889,4470.59
94.100,29.8039,150.0000,58.8750,59.5996,4470.59
94.200,29.8039,150.0000,58.9375,59.6102,4470.59
94.300,29.8039,150.0000,58.9375,59.6209,4470.59
94.400,29.8039,150.0000,58.9375,59.6315,4470.59
94.500,29.8039,150.0000,59.0000,59.6421,4470.59
94.600,29.8039,150.0000,59.0000,59.6527,4470.59
94.700,29.8039,150.0000,59.0000,59.6632,4470.59
94.800,29.8039,150.0000,58.9375,59.6738,4470.59
94.900,29.8039,150.0000,59.0625,59.6843,4470.59
95.000,29.8039,150.0000,59.0625,59.6947,4470.59
95.100,29.8039,150.0000,59.0000,59.7052,4470.59
95.200,29.8039,150.0000,59.1250,59.7156,4470.59
95.300,29.8039,150.0000,59.0625,59.7260,4470.59
95.400,29.8039,150.0000,59.0625,59.7364,4470.59
95.500,29.8039,150.0000,59.1250,59.7468,4470.59
95.600,29.8039,150.0000,59.0625,59.7571,4470.59
95.700,29.8039,150.0000,59.0625,59.7675,4470.59
