epoch_ms,setpt,requester,fan0,fan0_raw,fan0_pwm,fan0_pwm_raw,die0,die0_raw,failsafe
1786441341792,3000,Minimum,3346,3346,nan,nan,25.0625,25.0625,0
1786441341892,3000,Minimum,3421,3421,0.3,-1,25.0625,25.0625,0
1786441341992,3000,Minimum,3491,3491,0.3,-1,25.0625,25.0625,0
1786441342092,3000,Minimum,3556,3556,0.3,-1,25.0625,25.0625,0
1786441342192,3000,Minimum,3617,3617,0.3,-1,25.0625,25.0625,0
1786441342292,3000,Minimum,3674,3674,0.3,-1,25.0625,25.0625,0
1786441342392,3000,Minimum,3727,3727,0.3,-1,25.0625,25.0625,0
1786441342492,3000,Minimum,3777,3777,0.3,-1,25.0625,25.0625,0
1786441342592,3000,Minimum,3823,3823,0.3,-1,25.0625,25.0625,0
1786441342692,3000,Minimum,3866,3866,0.3,-1,25.0625,25.0625,0
1786441342792,3000,Minimum,3906,3906,0.3,-1,25.0625,25.0625,0
1786441342892,3000,Minimum,3944,3944,0.3,-1,25.0625,25.0625,0
1786441342992,3000,Minimum,3979,3979,0.3,-1,25.0625,25.0625,0
1786441343092,3000,Minimum,4012,4012,0.3,-1,25.0625,25.0625,0
1786441343192,3000,Minimum,4042,4042,0.3,-1,25.0625,25.0625,0
1786441343292,3000,Minimum,4071,4071,0.3,-1,25.0625,25.0625,0
1786441343392,3000,Minimum,4098,4098,0.3,-1,25.0625,25.0625,0
1786441343492,3000,Minimum,4122,4122,0.3,-1,25.0625,25.0625,0
1786441343592,3000,Minimum,4146,4146,0.3,-1,25.0625,25.0625,0
1786441343692,3000,Minimum,4167,4167,0.3,-1,25.0625,25.0625,0
1786441343792,3000,Minimum,4188,4188,0.3,-1,25.0625,25.0625,0
1786441343892,3000,Minimum,4206,4206,0.3,-1,25.1875,25.1875,0
1786441343992,3000,Minimum,4224,4224,0.3,-1,25.1875,25.1875,0
1786441344092,3000,Minimum,4240,4240,0.3,-1,25.1875,25.1875,0
1786441344192,3000,Minimum,4256,4256,0.3,-1,25.1875,25.1875,0
1786441344292,3000,Minimum,4270,4270,0.3,-1,25.1875,25.1875,0
1786441344392,3000,Minimum,4283,4283,0.3,-1,25.1875,25.1875,0
1786441344492,3000,Minimum,4296,4296,0.3,-1,25.1875,25.1875,0
1786441344592,3000,Minimum,4308,4308,0.3,-1,25.1875,25.1875,0
1786441344692,3000,Minimum,4318,4318,0.3,-1,25.1875,25.1875,0
