epoch_ms,setpt,requester,fan0,fan0_raw,fan0_pwm,fan0_pwm_raw,die0,die0_raw,failsafe
1786441011434,3000,Minimum,3346,3346,nan,nan,25,25,0
1786441011534,3000,Minimum,3421,3421,0.3,-1,25,25,0
1786441011638,3000,Minimum,3491,3491,0.3,-1,25,25,0
1786441011735,3000,Minimum,3491,3491,0.3,-1,25,25,0
1786441011834,3000,Minimum,3617,3617,0.3,-1,25,25,0
1786441011935,3000,Minimum,3674,3674,0.3,-1,25,25,0
1786441012043,3000,Minimum,3727,3727,0.3,-1,25,25,0
1786441012144,3000,Minimum,3777,3777,0.3,-1,25,25,0
1786441012234,3000,Minimum,3823,3823,0.3,-1,25,25,0
1786441012334,3000,Minimum,3866,3866,0.3,-1,25,25,0
1786441012438,3000,Minimum,3906,3906,0.3,-1,25,25,0
1786441012539,3000,Minimum,3944,3944,0.3,-1,25,25,0
1786441012634,3000,Minimum,3979,3979,0.3,-1,25,25,0
1786441012734,3000,Minimum,4012,4012,0.3,-1,25,25,0
1786441012834,3000,Minimum,4042,4042,0.3,-1,25,25,0
1786441012934,3000,Minimum,4071,4071,0.3,-1,25,25,0
1786441013034,3000,Minimum,4098,4098,0.3,-1,25,25,0
1786441013135,3000,Minimum,4122,4122,0.3,-1,25,25,0
1786441013234,3000,Minimum,4146,4146,0.3,-1,25,25,0
1786441013334,3000,Minimum,4167,4167,0.3,-1,25,25,0
1786441013434,3000,Minimum,4188,4188,0.3,-1,25,25,0
1786441013534,3000,Minimum,4206,4206,0.3,-1,25.0625,25.0625,0
1786441013634,3000,Minimum,4224,4224,0.3,-1,25.0625,25.0625,0
1786441013737,3000,Minimum,4240,4240,0.3,-1,25.0625,25.0625,0
1786441013834,3000,Minimum,4256,4256,0.3,-1,25.0625,25.0625,0
1786441013941,3000,Minimum,4270,4270,0.3,-1,25.0625,25.0625,0
1786441014041,3000,Minimum,4283,4283,0.3,-1,25.0625,25.0625,0
1786441014134,3000,Minimum,4296,4296,0.3,-1,25.0625,25.0625,0
1786441014234,3000,Minimum,4308,4308,0.3,-1,25.0625,25.0625,0
1786441014334,3000,Minimum,4318,4318,0.3,-1,25.0625,25.0625,0
1786441014434,3000,Minimum,4329,4329,0.3,-1,25.0625,25.0625,0
1786441014534,3000,Minimum,4338,4338,0.3,-1,25.625,25.625,0
1786441014634,3000,Minimum,4347,4347,0.3,-1,25.625,25.625,0
1786441014738,3000,Minimum,4355,4355,0.3,-1,25.625,25.625,0
1786441014834,3000,Minimum,4363,4363,0.3,-1,25.625,25.625,0
1786441014938,3000,Minimum,4370,4370,0.3,-1,25.625,25.625,0
1786441015034,3000,Minimum,4377,4377,0.3,-1,25.625,25.625,0
1786441015134,3000,Minimum,4383,4383,0.3,-1,25.625,25.625,0
1786441015234,3000,Minimum,4389,4389,0.3,-1,25.625,25.625,0
1786441015334,3000,Minimum,4394,4394,0.3,-1,25.625,25.625,0
1786441015434,3000,Minimum,4399,4399,0.3,-1,25.625,25.625,0
1786441015535,3000,Minimum,4404,4404,0.3,-1,26.1875,26.1875,0
1786441015634,3000,Minimum,4409,4409,0.3,-1,26.1875,26.1875,0
1786441015734,3000,Minimum,4413,4413,0.3,-1,26.1875,26.1875,0
1786441015834,3000,Minimum,4417,4417,0.3,-1,26.1875,26.1875,0
1786441015934,3000,Minimum,4420,4420,0.3,-1,26.1875,26.1875,0
1786441016036,3000,Minimum,4424,4424,0.3,-1,26.1875,26.1875,0
1786441016135,3000,Minimum,4427,4427,0.3,-1,26.1875,26.1875,0
1786441016234,3000,Minimum,4430,4430,0.3,-1,26.1875,26.1875,0
1786441016334,3000,Minimum,4432,4432,0.3,-1,26.1875,26.1875,0
1786441016434,3000,Minimum,4435,4435,0.3,-1,26.1875,26.1875,0
1786441016534,3000,Minimum,4437,4437,0.3,-1,26.75,26.75,0
1786441016638,3000,Minimum,4439,4439,0.3,-1,26.75,26.75,0
1786441016734,3000,Minimum,4442,4442,0.3,-1,26.75,26.75,0
1786441016834,3000,Minimum,4443,4443,0.3,-1,26.75,26.75,0
1786441016934,3000,Minimum,4445,4445,0.3,-1,26.75,26.75,0
