t_s,pwm,power_w,t_sense_c,t_die_c,rpm
316.400,29.8039,400.0000,78.1250,84.5429,4470.59
316.500,29.8039,400.0000,78.1875,84.6441,4470.59
316.600,29.8039,400.0000,78.2500,84.7450,4470.59
316.700,29.8039,400.0000,78.3750,84.8458,4470.59
316.800,29.8039,400.0000,78.4375,84.9463,4470.59
316.900,29.8039,400.0000,78.7500,85.0465,4470.59
317.000,29.8039,400.0000,78.7500,85.1466,4470.59
317.100,29.8039,400.0000,78.9375,85.2464,4470.59
317.200,29.8039,400.0000,79.0000,85.3460,4470.59
317.300,29.8039,400.0000,79.1875,85.4454,4470.59
317.400,29.8039,400.0000,79.1875,85.5446,4470.59
317.500,29.8039,400.0000,79.4375,85.6435,4470.59
317.600,29.8039,400.0000,79.4375,85.7422,4470.59
317.700,29.8039,400.0000,79.5000,85.8407,4470.59
317.800,29.8039,400.0000,79.6875,85.9390,4470.59
317.900,29.8039,400.0000,79.7500,86.0371,4470.59
318.000,29.8039,400.0000,79.8750,86.1349,4470.59
318.100,29.8039,400.0000,80.0000,86.2326,4470.59
318.200,29.8039,400.0000,80.0625,86.3300,4470.59
318.300,29.8039,400.0000,80.2500,86.4272,4470.59
318.400,29.8039,400.0000,80.3750,86.5242,4470.59
318.500,29.8039,400.0000,80.4375,86.6209,4470.59
318.600,29.8039,400.0000,80.6250,86.7175,4470.59
318.700,29.8039,400.0000,80.6250,86.8138,4470.59
318.800,29.8039,400.0000,80.6875,86.9100,4470.59
318.900,29.8039,400.0000,80.8750,87.0059,4470.59
319.000,29.8039,400.0000,80.8750,87.1016,4470.59
319.100,29.8039,400.0000,81.1875,87.1970,4470.59
319.200,29.8039,400.0000,81.1875,87.2923,4470.59
319.300,29.8039,400.0000,81.3125,87.3874,4470.59
319.400,29.8039,400.0000,81.4375,87.4822,4470.59
319.500,29.8039,400.0000,81.5625,87.5769,4470.59
319.600,29.8039,400.0000,81.5625,87.6713,4470.59
319.700,29.8039,400.0000,81.7500,87.7655,4470.59
319.800,29.8039,400.0000,81.8125,87.8595,4470.59
319.900,29.8039,400.0000,82.0000,87.9533,4470.59
320.000,29.8039,400.0000,82.0000,88.0469,4470.59
320.100,29.8039,400.0000,82.1250,88.1403,4470.59
320.200,29.8039,400.0000,82.3750,88.2335,4470.59
320.300,29.8039,400.0000,82.3750,88.3264,4470.59
320.400,29.8039,400.0000,82.4375,88.4192,4470.59
320.500,29.8039,400.0000,82.5625,88.5118,4470.59
320.600,29.8039,400.0000,82.6875,88.6041,4470.59
320.700,29.8039,400.0000,82.8125,88.6962,4470.59
320.800,29.8039,400.0000,82.8750,88.7882,4470.59
320.900,29.8039,400.0000,82.8750,88.8799,4470.59
321.000,29.8039,400.0000,83.1250,88.9715,4470.59
321.100,29.8039,400.0000,83.2500,89.0628,4470.59
321.200,29.8039,400.0000,83.3125,89.1539,4470.59
321.300,29.8039,400.0000,83.3750,89.2448,4470.59
321.400,29.8039,400.0000,83.4375,89.3356,4470.59
321.500,29.8039,400.0000,83.6250,89.4261,4470.59
321.600,29.8039,400.0000,83.8750,89.5164,4470.59
321.700,29.8039,400.0000,83.8125,89.6065,4470.59
321.800,29.8039,400.0000,83.8750,89.6964,4470.59
321.900,29.8039,400.0000,84.1250,89.7861,4470.59
322.000,29.8039,400.0000,84.1875,89.8757,4470.59
322.100,29.8039,400.0000,84.1875,89.9650,4470.59
322.200,29.8039,400.0000,84.2500,90.0541,4470.59
322.300,29.8039,400.0000,84.5000,90.1430,4470.59
322.400,29.8039,400.0000,84.5625,90.2318,4470.59
322.500,29.8039,400.0000,84.6250,90.3203,4470.59
322.600,29.8039,400.0000,84.6875,90.4086,4470.59
322.700,29.8039,400.0000,84.8125,90.4967,4470.59
322.800,29.8039,400.0000,85.0000,90.5847,4470.59
322.900,29.8039,400.0000,85.1250,90.6724,4470.59
323.000,29.8039,400.0000,85.1875,90.7600,4470.59
323.100,29.8039,400.0000,85.2500,90.8473,4470.59
323.200,29.8039,400.0000,85.3750,90.9345,4470.59
323.300,29.8039,400.0000,85.4375,91.0215,4470.59
323.400,29.8039,400.0000,85.5625,91.1082,4470.59
323.500,29.8039,400.0000,85.6875,91.1948,4470.59
323.600,29.8039,400.0000,85.6875,91.2812,4470.59
323.700,29.8039,400.0000,85.8125,91.3674,4470.59
323.800,29.8039,400.0000,86.0000,91.4534,4470.59
323.900,29.8039,400.0000,86.0625,91.5392,4470.59
324.000,29.8039,400.0000,86.1875,91.6248,4470.59
324.100,29.8039,400.0000,86.2500,91.7103,4470.59
324.200,29.8039,400.0000,86.2500,91.7955,4470.59
324.300,29.8039,400.0000,86.3750,91.8806,4470.59
324.400,29.8039,400.0000,86.5000,91.9654,4470.59
324.500,29.8039,400.0000,86.5625,92.0501,4470.59
324.600,29.8039,400.0000,86.6250,92.1346,4470.59
324.700,29.8039,400.0000,86.8125,92.2189,4470.59
324.800,29.8039,400.0000,86.8750,92.3030,4470.59
324.900,29.8039,400.0000,87.0000,92.3869,4470.59
325.000,29.8039,400.0000,87.0000,92.4707,4470.59
325.100,29.8039,400.0000,87.1875,92.5542,4470.59
325.200,29.8039,400.0000,87.2500,92.6376,4470.59
325.300,29.8039,400.0000,87.5000,92.7208,4470.59
325.400,29.8039,400.0000,87.3750,92.8038,4470.59
325.500,29.8039,400.0000,87.5625,92.8866,4470.59
325.600,29.8039,400.0000,87.6875,92.9692,4470.59
325.700,29.8039,400.0000,87.7500,93.0516,4470.59
325.800,29.8039,400.0000,87.8125,93.1339,4470.59
325.900,29.8039,400.0000,88.0000,93.2160,4470.59
326.000,29.8039,400.0000,88.1250,93.2979,4470.59
326.100,29.8039,400.0000,88.0625,93.3796,4470.59
326.200,29.8039,400.0000,88.2500,93.4611,4470.59
326.300,29.8039,400.0000,88.2500,93.5425,4470.59
326.400,29.8039,400.0000,88.3750,93.6237,4470.59
326.500,29.8039,400.0000,88.5000,93.7046,4470.59
326.600,29.8039,400.0000,88.6250,93.7855,4470.59
326.700,29.8039,400.0000,88.6875,93.8661,4470.59
326.800,29.8039,400.0000,88.7500,93.9465,4470.59
326.900,29.8039,400.0000,88.9375,94.0268,4470.59
327.000,29.8039,400.0000,88.8125,94.1069,4470.59
327.100,29.8039,400.0000,89.0625,94.1868,4470.59
327.200,29.8039,400.0000,89.2500,94.2666,4470.59
327.300,29.8039,400.0000,89.2500,94.3461,4470.59
327.400,29.8039,400.0000,89.3125,94.4255,4470.59
327.500,29.8039,400.0000,89.3750,94.5047,4470.59
327.600,29.8039,400.0000,89.5000,94.5837,4470.59
327.700,29.8039,400.0000,89.6250,94.6626,4470.59
327.800,29.8039,400.0000,89.6250,94.7413,4470.59
327.900,29.8039,400.0000,89.8125,94.8198,4470.59
328.000,29.8039,400.0000,89.9375,94.8981,4470.59
328.100,29.8039,400.0000,90.0000,94.9763,4470.59
328.200,29.8039,400.0000,90.0000,95.0543,4470.59
328.300,29.8039,400.0000,90.1250,95.1321,4470.59
328.400,29.8039,400.0000,90.1875,95.2097,4470.59
328.500,29.8039,400.0000,90.1875,95.2872,4470.59
328.600,29.8039,400.0000,90.3125,95.3645,4470.59
328.700,29.8039,400.0000,90.4375,95.4416,4470.59
328.800,29.8039,400.0000,90.5000,95.5186,4470.59
328.900,29.8039,400.0000,90.6250,95.5953,4470.59
329.000,29.8039,400.0000,90.8125,95.6719,4470.59
329.100,29.8039,400.0000,90.8125,95.7484,4470.59
329.200,29.8039,400.0000,90.9375,95.8246,4470.59
329.300,29.8039,400.0000,91.0625,95.9007,4470.59
329.400,29.8039,400.0000,91.1250,95.9767,4470.59
329.500,29.8039,400.0000,91.2500,96.0524,4470.59
329.600,29.8039,400.0000,91.2500,96.1280,4470.59
329.700,29.8039,400.0000,91.3125,96.2035,4470.59
329.800,29.8039,400.0000,91.4375,96.2787,4470.59
329.900,29.8039,400.0000,91.5625,96.3538,4470.59
330.000,29.8039,400.0000,91.5625,96.4287,4470.59
330.100,29.8039,400.0000,91.7500,96.5035,4470.59
330.200,29.8039,400.0000,91.7500,96.5781,4470.59
330.300,29.8039,400.0000,91.8750,96.6525,4470.59
330.400,29.8039,400.0000,91.9375,96.7268,4470.59
330.500,29.8039,400.0000,91.9375,96.8009,4470.59
330.600,29.8039,400.0000,92.1875,96.8748,4470.59
330.700,29.8039,400.0000,92.3125,96.9486,4470.59
330.800,29.8039,400.0000,92.3125,97.0222,4470.59
330.900,29.8039,400.0000,92.3750,97.0956,4470.59
331.000,29.8039,400.0000,92.5625,97.1689,4470.59
331.100,29.8039,400.0000,92.5000,97.2420,4470.59
331.200,29.8039,400.0000,92.6250,97.3149,4470.59
331.300,29.8039,400.0000,92.6875,97.3877,4470.59
331.400,29.8039,400.0000,92.8750,97.4603,4470.59
331.500,29.8039,400.0000,92.9375,97.5328,4470.59
331.600,29.8039,400.0000,92.9375,97.6051,4470.59
331.700,29.8039,400.0000,93.0000,97.6773,4470.59
331.800,29.8039,400.0000,93.0625,97.7492,4470.59
331.900,29.8039,400.0000,93.2500,97.8211,4470.59
332.000,29.8039,400.0000,93.2500,97.8927,4470.59
332.100,29.8039,400.0000,93.3750,97.9642,4470.59
332.200,29.8039,400.0000,93.3750,98.0356,4470.59
332.300,29.8039,400.0000,93.5000,98.1068,4470.59
332.400,29.8039,400.0000,93.6250,98.1778,4470.59
332.500,29.8039,400.0000,93.7500,98.2487,4470.59
332.600,29.8039,400.0000,93.7500,98.3194,4470.59
332.700,29.8039,400.0000,93.8750,98.3899,4470.59
332.800,29.8039,400.0000,93.9375,98.4603,4470.59
332.900,29.8039,400.0000,94.0000,98.5306,4470.59
333.000,29.8039,400.0000,94.1875,98.6006,4470.59
333.100,29.8039,400.0000,94.1875,98.6706,4470.59
333.200,29.8039,400.0000,94.3125,98.7404,4470.59
333.300,29.8039,400.0000,94.3750,98.8100,4470.59
333.400,29.8039,400.0000,94.4375,98.8794,4470.59
333.500,29.8039,400.0000,94.5000,98.9488,4470.59
333.600,29.8039,400.0000,94.6250,99.0179,4470.59
333.700,29.8039,400.0000,94.7500,99.0869,4470.59
333.800,29.8039,400.0000,94.8125,99.1558,4470.59
333.900,29.8039,400.0000,94.7500,99.2245,4470.59
334.000,29.8039,400.0000,94.8750,99.2930,4470.59
334.100,29.8039,400.0000,95.0000,99.3614,4470.59
334.200,29.8039,400.0000,95.0625,99.4296,4470.59
334.300,29.8039,400.0000,95.1875,99.4977,4470.59
334.400,29.8039,400.0000,95.1875,99.5657,4470.59
334.500,29.8039,400.0000,95.3125,99.6334,4470.59
334.600,29.8039,400.0000,95.3750,99.7011,4470.59
334.700,29.8039,400.0000,95.3750,99.7686,4470.59
334.800,29.8039,400.0000,95.5000,99.8359,4470.59
334.900,29.8039,400.0000,95.5625,99.9031,4470.59
335.000,29.8039,400.0000,95.6875,99.9701,4470.59
335.100,29.8039,400.0000,95.7500,100.0370,4470.59
335.200,29.8039,400.0000,95.7500,100.1037,4470.59
335.300,29.8039,400.0000,95.9375,100.1703,4470.59
335.400,29.8039,400.0000,96.0625,100.2368,4470.59
335.500,29.8039,400.0000,96.0000,100.3031,4470.59
335.600,29.8039,400.0000,96.1875,100.3692,4470.59
335.700,29.8039,400.0000,96.1875,100.4352,4470.59
335.800,29.8039,400.0000,96.2500,100.5011,4470.59
335.900,29.8039,400.0000,96.3125,100.5668,4470.59
336.000,29.8039,400.0000,96.5000,100.6323,4470.59
336.100,29.8039,400.0000,96.4375,100.6978,4470.59
336.200,29.8039,400.0000,96.6250,100.7630,4470.59
336.300,29.8039,400.0000,96.6875,100.8282,4470.59
336.400,29.8039,400.0000,96.7500,100.8931,4470.59
336.500,29.8039,400.0000,96.8125,100.9580,4470.59
336.600,29.8039,400.0000,96.8750,101.0227,4470.59
336.700,29.8039,400.0000,97.0000,101.0872,4470.59
336.800,29.8039,400.0000,96.9375,101.1516,4470.59
336.900,29.8039,400.0000,97.0625,101.2159,4470.59
337.000,29.8039,400.0000,97.1875,101.2800,4470.59
337.100,29.8039,400.0000,97.3125,101.3440,4470.59
337.200,29.8039,400.0000,97.3750,101.4078,4470.59
337.300,29.8039,400.0000,97.3125,101.4715,4470.59
337.400,29.8039,400.0000,97.5000,101.5351,4470.59
337.500,29.8039,400.0000,97.5000,101.5985,4470.59
337.600,29.8039,400.0000,97.5000,101.6617,4470.59
337.700,29.8039,400.0000,97.6875,101.7249,4470.59
337.800,29.8039,400.0000,97.8125,101.7878,4470.59
337.900,29.8039,400.0000,97.8750,101.8507,4470.59
338.000,29.8039,400.0000,97.9375,101.9134,4470.59
338.100,29.8039,400.0000,98.0000,101.9760,4470.59
338.200,29.8039,400.0000,98.0000,102.0384,4470.59
338.300,29.8039,400.0000,98.1250,102.1007,4470.59
338.400,29.8039,400.0000,98.1875,102.1628,4470.59
338.500,29.8039,400.0000,98.1875,102.2249,4470.59
338.600,29.8039,400.0000,98.3125,102.2867,4470.59
338.700,29.8039,400.0000,98.3750,102.3485,4470.59
338.800,29.8039,400.0000,98.5000,102.4101,4470.59
338.900,29.8039,400.0000,98.5625,102.4715,4470.59
339.000,29.8039,400.0000,98.6250,102.5329,4470.59
339.100,29.8039,400.0000,98.6250,102.5941,4470.59
339.200,29.8039,400.0000,98.7500,102.6551,4470.59
339.300,29.8039,400.0000,98.7500,102.7160,4470.59
339.400,29.8039,400.0000,98.9375,102.7768,4470.59
339.500,29.8039,400.0000,98.8750,102.8375,4470.59
339.600,29.8039,400.0000,99.0000,102.8980,4470.59
339.700,29.8039,400.0000,99.1250,102.9584,4470.59
339.800,29.8039,400.0000,99.1875,103.0186,4470.59
339.900,29.8039,400.0000,99.1875,103.0787,4470.59
340.000,29.8039,400.0000,99.3125,103.1387,4470.59
340.100,29.8039,400.0000,99.3750,103.1986,4470.59
340.200,29.8039,400.0000,99.3750,103.2583,4470.59
340.300,29.8039,400.0000,99.3750,103.3178,4470.59
340.400,29.8039,400.0000,99.5625,103.3773,4470.59
340.500,29.8039,400.0000,99.6875,103.4366,4470.59
340.600,29.8039,400.0000,99.6875,103.4958,4470.59
340.700,29.8039,400.0000,99.8125,103.5548,4470.59
340.800,29.8039,400.0000,99.9375,103.6138,4470.59
340.900,29.8039,400.0000,99.8750,103.6726,4470.59
341.000,29.8039,400.0000,99.8750,103.7312,4470.59
341.100,29.8039,400.0000,100.1250,103.7897,4470.59
341.200,29.8039,400.0000,100.0000,103.8481,4470.59
341.300,29.8039,400.0000,100.2500,103.9064,4470.59
341.400,29.8039,400.0000,100.2500,103.9646,4470.59
341.500,29.8039,400.0000,100.3125,104.0226,4470.59
341.600,29.8039,400.0000,100.4375,104.0804,4470.59
341.700,29.8039,400.0000,100.3750,104.1382,4470.59
341.800,29.8039,400.0000,100.5000,104.1958,4470.59
341.900,29.8039,400.0000,100.6250,104.2533,4470.59
342.000,29.8039,400.0000,100.5625,104.3107,4470.59
342.100,29.8039,400.0000,100.7500,104.3679,4470.59
342.200,29.8039,400.0000,100.8125,104.4250,4470.59
342.300,29.8039,400.0000,100.7500,104.4820,4470.59
342.400,29.8039,400.0000,100.9375,104.5389,4470.59
342.500,29.8039,400.0000,100.9375,104.5956,4470.59
342.600,29.8039,400.0000,101.0000,104.6522,4470.59
342.700,29.8039,400.0000,101.0625,104.7087,4470.59
342.800,29.8039,400.0000,101.1250,104.7651,4470.59
342.900,29.8039,400.0000,101.2500,104.8213,4470.59
343.000,29.8039,400.0000,101.3125,104.8774,4470.59
343.100,29.8039,400.0000,101.2500,104.9334,4470.59
343.200,29.8039,400.0000,101.3750,104.9893,4470.59
343.300,29.8039,400.0000,101.5000,105.0450,4470.59
343.400,29.8039,400.0000,101.4375,105.1006,4470.59
343.500,29.8039,400.0000,101.6250,105.1561,4470.59
343.600,29.8039,400.0000,101.6875,105.2114,4470.59
343.700,29.8039,400.0000,101.7500,105.2667,4470.59
343.800,29.8039,400.0000,101.7500,105.3218,4470.59
343.900,29.8039,400.0000,101.9375,105.3768,4470.59
344.000,29.8039,400.0000,101.8750,105.4317,4470.59
344.100,29.8039,400.0000,102.0000,105.4864,4470.59
344.200,29.8039,400.0000,102.0625,105.5411,4470.59
344.300,29.8039,400.0000,102.0625,105.5956,4470.59
344.400,29.8039,400.0000,102.2500,105.6499,4470.59
344.500,29.8039,400.0000,102.1875,105.7042,4470.59
344.600,29.8039,400.0000,102.3125,105.7584,4470.59
344.700,29.8039,400.0000,102.3750,105.8124,4470.59
344.800,29.8039,400.0000,102.3750,105.8663,4470.59
344.900,29.8039,400.0000,102.4375,105.9201,4470.59
345.000,29.8039,400.0000,102.5625,105.9737,4470.59
345.100,29.8039,400.0000,102.6250,106.0273,4470.59
345.200,29.8039,400.0000,102.6250,106.0807,4470.59
345.300,29.8039,400.0000,102.7500,106.1340,4470.59
345.400,29.8039,400.0000,102.7500,106.1872,4470.59
345.500,29.8039,400.0000,102.8750,106.2403,4470.59
345.600,29.8039,400.0000,102.9375,106.2932,4470.59
345.700,29.8039,400.0000,102.8125,106.3461,4470.59
345.800,29.8039,400.0000,103.0625,106.3988,4470.59
345.900,29.8039,400.0000,103.0625,106.4514,4470.59
346.000,29.8039,400.0000,103.1250,106.5039,4470.59
346.100,29.8039,400.0000,103.1875,106.5562,4470.59
346.200,29.8039,400.0000,103.1875,106.6085,4470.59
346.300,29.8039,400.0000,103.3125,106.6606,4470.59
346.400,29.8039,400.0000,103.3750,106.7126,4470.59
346.500,29.8039,400.0000,103.5000,106.7645,4470.59
346.600,29.8039,400.0000,103.5000,106.8163,4470.59
346.700,29.8039,400.0000,103.5625,106.8680,4470.59
346.800,29.8039,400.0000,103.6875,106.9196,4470.59
346.900,29.8039,400.0000,103.6875,106.9710,4470.59
347.000,29.8039,400.0000,103.8125,107.0223,4470.59
347.100,29.8039,400.0000,103.7500,107.0736,4470.59
347.200,29.8039,400.0000,103.8125,107.1247,4470.59
347.300,29.8039,400.0000,103.9375,107.1756,4470.59
347.400,29.8039,400.0000,104.0000,107.2265,4470.59
347.500,29.8039,400.0000,104.1250,107.2773,4470.59
347.600,29.8039,400.0000,104.1250,107.3279,4470.59
347.700,29.8039,400.0000,104.0625,107.3785,4470.59
347.800,29.8039,400.0000,104.1875,107.4289,4470.59
347.900,29.8039,400.0000,104.2500,107.4792,4470.59
348.000,29.8039,400.0000,104.3125,107.5294,4470.59
348.100,29.8039,400.0000,104.3125,107.5795,4470.59
348.200,29.8039,400.0000,104.3750,107.6295,4470.59
348.300,29.8039,400.0000,104.5625,107.6793,4470.59
348.400,29.8039,400.0000,104.5625,107.7291,4470.59
348.500,29.8039,400.0000,104.5625,107.7787,4470.59
348.600,29.8039,400.0000,104.6250,107.8283,4470.59
348.700,29.8039,400.0000,104.7500,107.8777,4470.59
348.800,29.8039,400.0000,104.8750,107.9270,4470.59
348.900,29.8039,400.0000,104.7500,107.9762,4470.59
349.000,29.8039,400.0000,104.8125,108.0253,4470.59
349.100,29.8039,400.0000,104.8750,108.0743,4470.59
349.200,29.8039,400.0000,104.9375,108.1232,4470.59
349.300,29.8039,400.0000,105.0000,108.1719,4470.59
349.400,29.8039,400.0000,105.1250,108.2206,4470.59
349.500,29.8039,400.0000,105.1875,108.2692,4470.59
349.600,29.8039,400.0000,105.1875,108.3176,4470.59
349.700,29.8039,400.0000,105.1875,108.3659,4470.59
349.800,29.8039,400.0000,105.3750,108.4142,4470.59
349.900,29.8039,400.0000,105.3750,108.4623,4470.59
350.000,29.8039,400.0000,105.5000,108.5103,4470.59
350.100,29.8039,400.0000,105.5000,108.5582,4470.59
350.200,29.8039,400.0000,105.5625,108.6060,4470.59
350.300,29.8039,400.0000,105.6250,108.6537,4470.59
350.400,29.8039,400.0000,105.6250,108.7013,4470.59
350.500,29.8039,400.0000,105.6875,108.7488,4470.59
350.600,29.8039,400.0000,105.8750,108.7962,4470.59
350.700,29.8039,400.0000,105.8125,108.8434,4470.59
350.800,29.8039,400.0000,105.8125,108.8906,4470.59
350.900,29.8039,400.0000,106.0000,108.9377,4470.59
351.000,29.8039,400.0000,105.9375,108.9846,4470.59
351.100,29.8039,400.0000,105.9375,109.0315,4470.59
351.200,29.8039,400.0000,106.0625,109.0782,4470.59
351.300,29.8039,400.0000,106.2500,109.1249,4470.59
351.400,29.8039,400.0000,106.1250,109.1714,4470.59
351.500,29.8039,400.0000,106.2500,109.2179,4470.59
351.600,29.8039,400.0000,106.3125,109.2642,4470.59
351.700,29.8039,400.0000,106.4375,109.3104,4470.59
351.800,29.8039,400.0000,106.4375,109.3566,4470.59
351.900,29.8039,400.0000,106.5000,109.4026,4470.59
352.000,29.8039,400.0000,106.5000,109.4485,4470.59
352.100,29.8039,400.0000,106.5625,109.4944,4470.59
352.200,29.8039,400.0000,106.6250,109.5401,4470.59
352.300,29.8039,400.0000,106.6875,109.5857,4470.59
352.400,29.8039,400.0000,106.7500,109.6312,4470.59
352.500,29.8039,400.0000,106.6875,109.6766,4470.59
352.600,29.8039,400.0000,106.7500,109.7220,4470.59
352.700,29.8039,400.0000,106.8750,109.7672,4470.59
352.800,29.8039,400.0000,106.9375,109.8123,4470.59
352.900,29.8039,400.0000,107.0000,109.8573,4470.59
353.000,29.8039,400.0000,107.1250,109.9022,4470.59
353.100,30.5882,400.0000,107.0625,109.9469,4478.43
353.200,30.5882,400.0000,107.1250,109.9914,4485.75
353.300,30.5882,400.0000,107.1875,110.0357,4492.58
353.400,30.5882,400.0000,107.2500,110.0799,4498.96
353.500,30.5882,400.0000,107.1875,110.1238,4504.91
353.600,30.5882,400.0000,107.3750,110.1676,4510.47
353.700,30.5882,400.0000,107.3750,110.2112,4515.65
353.800,30.5882,400.0000,107.4375,110.2546,4520.49
353.900,30.5882,400.0000,107.4375,110.2979,4525.01
354.000,30.5882,400.0000,107.5000,110.3410,4529.22
354.100,32.5490,400.0000,107.6250,110.3837,4552.76
354.200,32.5490,400.0000,107.6250,110.4260,4574.74
354.300,32.5490,400.0000,107.7500,110.4679,4595.24
354.400,32.5490,400.0000,107.6875,110.5095,4614.39
354.500,32.5490,400.0000,107.7500,110.5507,4632.25
354.600,32.5490,400.0000,107.7500,110.5917,4648.92
354.700,32.5490,400.0000,107.8750,110.6323,4664.49
354.800,32.5490,400.0000,107.8750,110.6726,4679.01
354.900,32.5490,400.0000,108.0000,110.7126,4692.57
355.000,32.5490,400.0000,108.0625,110.7524,4705.22
355.100,34.9020,400.0000,108.0625,110.7916,4740.56
355.200,34.9020,400.0000,108.1875,110.8302,4773.54
355.300,34.9020,400.0000,108.1250,110.8684,4804.32
355.400,34.9020,400.0000,108.1250,110.9061,4833.05
355.500,34.9020,400.0000,108.1875,110.9433,4859.87
355.600,34.9020,400.0000,108.3750,110.9801,4884.90
355.700,34.9020,400.0000,108.4375,111.0165,4908.26
355.800,34.9020,400.0000,108.5000,111.0525,4930.06
355.900,34.9020,400.0000,108.3750,111.0882,4950.41
356.000,34.9020,400.0000,108.6250,111.1235,4969.40
356.100,37.2549,400.0000,108.5000,111.1582,5010.66
356.200,37.2549,400.0000,108.5625,111.1923,5049.16
356.300,37.2549,400.0000,108.6875,111.2258,5085.10
356.400,37.2549,400.0000,108.6875,111.2588,5118.64
356.500,37.2549,400.0000,108.8125,111.2913,5149.95
356.600,37.2549,400.0000,108.8750,111.3233,5179.17
356.700,37.2549,400.0000,108.8125,111.3549,5206.44
356.800,37.2549,400.0000,108.7500,111.3861,5231.89
356.900,37.2549,400.0000,109.0000,111.4169,5255.65
357.000,37.2549,400.0000,109.0625,111.4473,5277.82
357.100,39.2157,400.0000,108.9375,111.4771,5318.12
357.200,39.2157,400.0000,109.1250,111.5064,5355.74
357.300,39.2157,400.0000,109.1250,111.5351,5390.85
357.400,39.2157,400.0000,109.1250,111.5633,5423.61
357.500,39.2157,400.0000,109.1875,111.5910,5454.20
357.600,39.2157,400.0000,109.1875,111.6183,5482.74
357.700,39.2157,400.0000,109.3125,111.6452,5509.38
357.800,39.2157,400.0000,109.3750,111.6717,5534.25
357.900,39.2157,400.0000,109.5000,111.6978,5557.45
358.000,39.2157,400.0000,109.4375,111.7236,5579.11
358.100,41.1765,400.0000,109.5000,111.7488,5618.94
358.200,41.1765,400.0000,109.6250,111.7734,5656.11
358.300,41.1765,400.0000,109.5625,111.7976,5690.80
358.400,41.1765,400.0000,109.6250,111.8212,5723.17
358.500,41.1765,400.0000,109.7500,111.8444,5753.39
358.600,41.1765,400.0000,109.6875,111.8672,5781.60
358.700,41.1765,400.0000,109.7500,111.8895,5807.92
358.800,41.1765,400.0000,109.7500,111.9115,5832.49
358.900,41.1765,400.0000,109.8750,111.9332,5855.43
359.000,41.1765,400.0000,109.9375,111.9545,5876.83
359.100,43.5294,400.0000,109.8750,111.9752,5920.33
359.200,43.5294,400.0000,109.9375,111.9953,5960.94
359.300,43.5294,400.0000,110.0000,112.0149,5998.84
359.400,43.5294,400.0000,110.0625,112.0340,6034.21
359.500,43.5294,400.0000,110.0625,112.0526,6067.22
359.600,43.5294,400.0000,110.1875,112.0707,6098.04
359.700,43.5294,400.0000,110.2500,112.0885,6126.79
359.800,43.5294,400.0000,110.1875,112.1058,6153.63
359.900,43.5294,400.0000,110.2500,112.1228,6178.69
360.000,43.5294,400.0000,110.2500,112.1394,6202.07
360.100,45.4902,400.0000,110.3750,112.1555,6243.50
360.200,45.4902,400.0000,110.3750,112.1710,6282.17
360.300,45.4902,400.0000,110.3750,112.1861,6318.26
360.400,45.4902,400.0000,110.4375,112.2006,6351.94
360.500,45.4902,400.0000,110.5625,112.2147,6383.38
360.600,45.4902,400.0000,110.5625,112.2284,6412.73
360.700,45.4902,400.0000,110.5625,112.2418,6440.11
360.800,45.4902,400.0000,110.6250,112.2547,6465.67
360.900,45.4902,400.0000,110.5625,112.2673,6489.53
361.000,45.4902,400.0000,110.6875,112.2797,6511.80
361.100,47.8431,400.0000,110.7500,112.2914,6556.11
361.200,47.8431,400.0000,110.7500,112.3025,6597.47
361.300,47.8431,400.0000,110.8125,112.3132,6636.07
361.400,47.8431,400.0000,110.8125,112.3233,6672.09
361.500,47.8431,400.0000,110.8125,112.3330,6705.72
361.600,47.8431,400.0000,111.0000,112.3423,6737.10
361.700,47.8431,400.0000,110.9375,112.3511,6766.39
361.800,47.8431,400.0000,110.9375,112.3597,6793.73
361.900,47.8431,400.0000,110.9375,112.3678,6819.25
362.000,47.8431,400.0000,111.0625,112.3757,6843.06
362.100,49.8039,400.0000,110.9375,112.3829,6884.90
362.200,49.8039,400.0000,111.0625,112.3897,6923.94
362.300,49.8039,400.0000,111.1250,112.3960,6960.39
362.400,49.8039,400.0000,111.1250,112.4019,6994.40
362.500,49.8039,400.0000,111.1875,112.4073,7026.15
362.600,49.8039,400.0000,111.1875,112.4124,7055.78
362.700,49.8039,400.0000,111.1875,112.4170,7083.43
362.800,49.8039,400.0000,111.3125,112.4214,7109.24
362.900,49.8039,400.0000,111.2500,112.4254,7133.33
363.000,49.8039,400.0000,111.3750,112.4292,7155.81
363.100,51.7647,400.0000,111.3125,112.4324,7196.41
363.200,51.7647,400.0000,111.3750,112.4351,7234.29
363.300,51.7647,400.0000,111.3750,112.4374,7269.65
363.400,51.7647,400.0000,111.3750,112.4393,7302.66
363.500,51.7647,400.0000,111.5000,112.4407,7333.46
363.600,51.7647,400.0000,111.4375,112.4418,7362.21
363.700,51.7647,400.0000,111.4375,112.4426,7389.04
363.800,51.7647,400.0000,111.5625,112.4431,7414.09
363.900,51.7647,400.0000,111.5625,112.4432,7437.46
364.000,51.7647,400.0000,111.6875,112.4431,7459.28
364.100,53.7255,400.0000,111.6250,112.4425,7499.25
364.200,53.7255,400.0000,111.6250,112.4414,7536.55
364.300,53.7255,400.0000,111.5625,112.4399,7571.37
364.400,53.7255,400.0000,111.6250,112.4379,7603.87
