epoch_ms,setpt,requester,fan0,fan0_raw,fan0_pwm,fan0_pwm_raw,die0,die0_raw,failsafe
1786401917742,3000,Minimum,4471,4471,0.3,-1,62.625,62.625,0
1786401917842,3000,Minimum,4471,4471,0.3,-1,62.75,62.75,0
1786401917942,3000,Minimum,4471,4471,0.3,-1,62.75,62.75,0
1786401918042,3000,Minimum,4471,4471,0.3,-1,62.75,62.75,0
1786401918142,3000,Minimum,4471,4471,0.3,-1,62.75,62.75,0
1786401918242,3000,Minimum,4471,4471,0.3,-1,62.75,62.75,0
1786401918342,3000,Minimum,4471,4471,0.3,-1,62.75,62.75,0
1786401918442,3000,Minimum,4471,4471,0.3,-1,62.75,62.75,0
1786401918542,3000,Minimum,4471,4471,0.3,-1,62.75,62.75,0
1786401918642,3000,Minimum,4471,4471,0.3,-1,62.75,62.75,0
1786401918742,3000,Minimum,4471,4471,0.3,-1,62.75,62.75,0
1786401918842,3000,Minimum,4471,4471,0.3,-1,62.75,62.75,0
1786401918946,3000,Minimum,4471,4471,0.3,-1,62.75,62.75,0
1786401919042,3000,Minimum,4471,4471,0.3,-1,62.75,62.75,0
1786401919142,3000,Minimum,4471,4471,0.3,-1,62.75,62.75,0
1786401919242,3000,Minimum,4471,4471,0.3,-1,62.75,62.75,0
1786401919343,3000,Minimum,4471,4471,0.3,-1,62.75,62.75,0
1786401919442,3000,Minimum,4471,4471,0.3,-1,62.75,62.75,0
1786401919542,3000,Minimum,4471,4471,0.3,-1,62.75,62.75,0
1786401919642,3000,Minimum,4471,4471,0.3,-1,62.75,62.75,0
1786401919742,3000,Minimum,4471,4471,0.3,-1,62.75,62.75,0
1786401919842,3000,Minimum,4471,4471,0.3,-1,62.75,62.75,0
1786401919942,3000,Minimum,4471,4471,0.3,-1,62.75,62.75,0
1786401920042,3000,Minimum,4471,4471,0.3,-1,62.75,62.75,0
1786401920142,3000,Minimum,4471,4471,0.3,-1,62.75,62.75,0
1786401920242,3000,Minimum,4471,4471,0.3,-1,62.75,62.75,0
1786401920342,3000,Minimum,4471,4471,0.3,-1,62.75,62.75,0
1786401920442,3000,Minimum,4471,4471,0.3,-1,62.75,62.75,0
1786401920542,3000,Minimum,4471,4471,0.3,-1,62.75,62.75,0
1786401920642,3000,Minimum,4471,4471,0.3,-1,62.75,62.75,0
1786401920742,3000,Minimum,4471,4471,0.3,-1,62.75,62.75,0
1786401920842,3000,Minimum,4471,4471,0.3,-1,62.875,62.875,0
1786401920942,3000,Minimum,4471,4471,0.3,-1,62.875,62.875,0
1786401921042,3000,Minimum,4471,4471,0.3,-1,62.875,62.875,0
1786401921142,3000,Minimum,4471,4471,0.3,-1,62.875,62.875,0
1786401921243,3000,Minimum,4471,4471,0.3,-1,62.875,62.875,0
1786401921342,3000,Minimum,4471,4471,0.3,-1,62.875,62.875,0
1786401921443,3000,Minimum,4471,4471,0.3,-1,62.875,62.875,0
1786401921542,3000,Minimum,4471,4471,0.3,-1,62.875,62.875,0
1786401921642,3000,Minimum,4471,4471,0.3,-1,62.875,62.875,0
1786401921742,3000,Minimum,4471,4471,0.3,-1,62.875,62.875,0
1786401921842,3000,Minimum,4471,4471,0.3,-1,62.9375,62.9375,0
1786401921942,3000,Minimum,4471,4471,0.3,-1,62.9375,62.9375,0
1786401922042,3000,Minimum,4471,4471,0.3,-1,62.9375,62.9375,0
1786401922142,3000,Minimum,4471,4471,0.3,-1,62.9375,62.9375,0
1786401922243,3000,Minimum,4471,4471,0.3,-1,62.9375,62.9375,0
1786401922342,3000,Minimum,4471,4471,0.3,-1,62.9375,62.9375,0
1786401922442,3000,Minimum,4471,4471,0.3,-1,62.9375,62.9375,0
1786401922542,3000,Minimum,4471,4471,0.3,-1,62.9375,62.9375,0
1786401922642,3000,Minimum,4471,4471,0.3,-1,62.9375,62.9375,0
1786401922742,3000,Minimum,4471,4471,0.3,-1,62.9375,62.9375,0
1786401922842,3000,Minimum,4471,4471,0.3,-1,62.8125,62.8125,0
1786401922942,3000,Minimum,4471,4471,0.3,-1,62.8125,62.8125,0
1786401923042,3000,Minimum,4471,4471,0.3,-1,62.8125,62.8125,0
1786401923142,3000,Minimum,4471,4471,0.3,-1,62.8125,62.8125,0
1786401923242,3000,Minimum,4471,4471,0.3,-1,62.8125,62.8125,0
1786401923342,3000,Minimum,4471,4471,0.3,-1,62.8125,62.8125,0
1786401923442,3000,Minimum,4471,4471,0.3,-1,62.8125,62.8125,0
1786401923542,3000,Minimum,4471,4471,0.3,-1,62.8125,62.8125,0
1786401923642,3000,Minimum,4471,4471,0.3,-1,62.8125,62.8125,0
1786401923742,3000,Minimum,4471,4471,0.3,-1,62.8125,62.8125,0
1786401923842,3000,Minimum,4471,4471,0.3,-1,62.875,62.875,0
1786401923942,3000,Minimum,4471,4471,0.3,-1,62.875,62.875,0
1786401924042,3000,Minimum,4471,4471,0.3,-1,62.875,62.875,0
1786401924142,3000,Minimum,4471,4471,0.3,-1,62.875,62.875,0
1786401924242,3000,Minimum,4471,4471,0.3,-1,62.875,62.875,0
1786401924342,3000,Minimum,4471,4471,0.3,-1,62.875,62.875,0
1786401924442,3000,Minimum,4471,4471,0.3,-1,62.875,62.875,0
1786401924543,3000,Minimum,4471,4471,0.3,-1,62.875,62.875,0
1786401924642,3000,Minimum,4471,4471,0.3,-1,62.875,62.875,0
1786401924742,3000,Minimum,4471,4471,0.3,-1,62.875,62.875,0
1786401924842,3000,Minimum,4471,4471,0.3,-1,63,63,0
1786401924942,3000,Minimum,4471,4471,0.3,-1,63,63,0
1786401925043,3000,Minimum,4471,4471,0.3,-1,63,63,0
1786401925142,3000,Minimum,4471,4471,0.3,-1,63,63,0
1786401925242,3000,Minimum,4471,4471,0.3,-1,63,63,0
1786401925342,3000,Minimum,4471,4471,0.3,-1,63,63,0
1786401925442,3000,Minimum,4471,4471,0.3,-1,63,63,0
1786401925542,3000,Minimum,4471,4471,0.3,-1,63,63,0
1786401925642,3000,Minimum,4471,4471,0.3,-1,63,63,0
1786401925742,3000,Minimum,4471,4471,0.3,-1,63,63,0
1786401925842,3000,Minimum,4471,4471,0.3,-1,63,63,0
1786401925942,3000,Minimum,4471,4471,0.3,-1,63,63,0
